OTU,G45057,G45068,G45071,G45075,G45092,G45099,G45108,G45117,G45123,G45226,G45227,G45250,Kingdom,Phylum,Class,Order,Family,Genus,Species
76947,0,14,12,4,7,20,17,3,2,10,20,11,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingobium, herbicidovorans
1054037,0,4,1,0,0,12,8,0,2,0,10,0,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingobium, barthaii
1016987,0,35,8,7,4,0,6,0,24,7,7,9,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium, sp. THN1
702113,0,25,0,0,0,2,6,0,3,0,2,2,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium, sp. PP1Y
2571749,0,22,7,6,2,14,39,2,16,2,1,22,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium, sp. ABRDHK2
1176536,0,23,21,14,1,11,16,5,11,30,12,20,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium, ginsenosidimutans
158500,0,30,13,4,1,7,16,1,23,2,20,6,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium, resinovorum
205844,0,33,11,29,8,7,30,0,8,16,4,11,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium, pentaromativorans
169176,0,8,7,2,11,3,17,0,10,15,11,68,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium, tardaugens
1874061,0,68,2,8,1,4,15,8,15,0,14,3,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingopyxis, sp. EG6
117207,0,23,5,2,1,2,9,0,4,0,10,6,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingopyxis, alaskensis
2054227,0,10,3,2,3,4,7,0,22,0,10,0,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingopyxis, lindanitolerans
267128,0,14,0,3,0,32,55,3,20,5,0,0,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingopyxis, granuli
2077182,0,34,14,6,3,3,22,0,1,4,8,20,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus, sp. YGSMI21
2725558,0,21,11,1,2,1,24,3,8,1,23,70,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus, sp. JK6
1806885,0,14,15,1,16,9,34,3,3,7,6,4,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus, sp. M41
2584094,0,10,0,6,13,11,15,1,6,12,3,13,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingorhabdus, sp. SMR4y
2711215,0,31,12,1,2,2,51,2,11,0,10,12,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingosinithalassobacter, sp. zrk23
2762748,0,24,2,0,10,6,27,8,15,10,2,0,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingosinithalassobacter, sp. CS137
1850238,0,47,9,8,3,48,44,1,21,1,30,26,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Rhizorhabdus, dicambivorans
1842535,0,16,7,2,13,9,17,3,10,7,17,5,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Blastomonas, sp. RAC04
1550728,0,6,0,0,0,4,8,0,0,0,0,11,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Blastomonas, fulva
2026624,0,16,16,5,5,3,24,1,6,6,2,3,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Parasphingopyxis, algicola
2724527,0,4,5,0,1,4,11,4,6,1,5,11,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Parasphingopyxis, sp. CP4
1634516,0,12,6,2,2,12,23,3,14,1,5,6,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Citromicrobium, sp. JL477
1798193,0,27,9,0,5,7,16,2,5,4,14,0,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Erythrobacteraceae, Erythrobacter, sp. HL-111
2587851,0,19,7,14,9,13,28,1,2,7,3,7,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Erythrobacteraceae, Erythrobacter, sp. THAF29
2011159,0,13,5,0,2,2,15,0,20,3,5,8,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Erythrobacteraceae, Erythrobacter, sp. KY5
2502843,0,11,4,3,5,3,12,1,1,20,4,4,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Erythrobacteraceae, Erythrobacter, sp. HKB08
192812,0,57,10,8,1,8,25,1,14,0,5,8,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Erythrobacteraceae, Erythrobacter, flavus
2739433,0,29,6,7,3,16,14,1,5,4,10,3,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Erythrobacteraceae, Erythrobacter, mangrovi
502682,0,18,22,11,1,13,31,1,5,1,8,3,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Erythrobacteraceae, Erythrobacter, gangjinensis
266951,0,4,3,3,4,7,16,4,3,3,7,12,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Erythrobacteraceae, Erythrobacter, seohaensis
2060312,0,26,3,7,4,10,34,0,11,2,17,6,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Erythrobacteraceae, Altererythrobacter, sp. B11
2604537,0,6,7,3,2,8,17,4,4,3,12,12,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Erythrobacteraceae, Altererythrobacter, sp. BO-6
2067415,0,4,7,2,3,6,20,1,4,2,6,6,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Erythrobacteraceae, Altererythrobacter, sp. TH136
543877,0,35,2,6,5,5,22,3,7,2,9,11,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Erythrobacteraceae, Altererythrobacter, marensis
2338327,0,31,2,0,4,2,3,0,10,0,3,2,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Erythrobacteraceae, Altererythrobacter, amylolyticus
1267766,0,31,15,16,8,15,32,2,5,12,18,16,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Erythrobacteraceae, Altererythrobacter, atlanticus
645517,0,17,15,5,13,13,22,7,24,8,23,10,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Erythrobacteraceae, Altererythrobacter, namhicola
692370,0,15,0,1,4,2,6,3,7,0,5,6,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Erythrobacteraceae, Altererythrobacter, dongtanensis
1982042,0,2,3,1,2,4,3,3,6,3,8,7,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Erythrobacteraceae, Altererythrobacter, mangrovi
1348774,0,104,23,9,12,12,31,1,22,17,17,7,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Erythrobacteraceae, Croceicoccus, naphthovorans
2003315,0,36,2,7,10,3,10,2,6,1,8,2,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Erythrobacteraceae, Porphyrobacter, sp. CACIAM 03H1
1896196,0,15,14,0,1,5,6,6,4,4,7,2,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Erythrobacteraceae, Porphyrobacter, sp. LM 6
1112,0,7,5,5,0,12,25,2,6,1,10,2,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Erythrobacteraceae, Porphyrobacter, neustonensis
652764,0,44,5,14,17,26,45,6,29,18,22,3,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, Azospirillum, sp. TSH100
709810,0,26,24,20,1,34,26,5,20,6,12,20,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, Azospirillum, sp. TSA2s
1226968,0,32,16,10,8,69,30,3,21,0,33,17,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, Azospirillum, humicireducens
1639348,0,51,15,25,3,11,18,2,10,9,3,17,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, Magnetospirillum, sp. ME-1
1663591,0,21,14,9,2,30,26,16,12,21,18,10,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, Magnetospirillum, sp. XM-1
84159,0,41,4,21,27,23,52,11,30,16,27,10,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, Magnetospirillum, magneticum
34018,0,42,12,3,3,17,28,10,8,2,26,15,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, Rhodospirillum, centenum
220697,0,40,39,9,1,9,80,9,18,39,6,26,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, Thalassospira, xiamenensis
2233999,0,63,11,14,5,44,67,10,31,5,11,20,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, Skermanella, pratensis
111831,0,61,21,15,14,15,107,1,16,12,10,18,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, Defluviicoccus, vanus
1612173,0,38,16,48,40,22,64,8,23,8,51,28,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, Niveispirillum, cyanobacteriorum
1549855,0,13,34,3,3,7,82,1,3,8,7,4,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Rhodospirillaceae, Haematospirillum, jordaniae
33995,0,37,8,0,1,15,58,13,3,7,8,7,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Komagataeibacter, europaeus
265960,0,23,1,8,1,3,14,1,20,1,1,68,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Komagataeibacter, nataicola
1177712,0,8,5,8,5,2,20,0,2,1,18,13,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Komagataeibacter, medellinensis
146474,0,17,10,4,10,5,25,0,10,9,39,11,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Acetobacter, orientalis
438,0,24,19,43,26,63,29,6,19,49,11,6,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Acetobacter, pasteurianus
446692,0,11,2,0,1,0,3,8,1,3,10,5,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Acetobacter, senegalensis
1633874,0,23,0,0,0,0,8,0,0,7,15,5,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Acetobacter, oryzifermentans
2500548,0,3,6,1,0,0,0,0,0,1,2,11,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Acetobacter, oryzoeni
2018065,0,18,0,17,9,61,23,6,10,6,19,0,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Roseomonas, sp. FDAARGOS_362
207340,0,80,22,0,0,10,16,5,13,0,22,0,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Roseomonas, mucosa
257438,0,9,0,9,6,2,9,2,7,25,8,1,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Gluconobacter, thailandicus
318683,0,7,9,0,7,15,42,2,10,5,20,16,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Gluconobacter, albidus
91915,0,44,9,4,14,2,16,4,8,7,15,6,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Asaia, bogorensis
524,0,21,0,0,2,5,6,0,6,5,0,0,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Acidiphilium, cryptum
62140,0,14,15,0,0,10,29,3,3,0,19,8,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Acidiphilium, multivorum
1969806,0,21,10,1,0,7,26,2,19,1,12,25,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Acidibrevibacterium, fodinaquatile
2558361,0,8,11,3,2,6,4,4,6,1,0,5,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Swingsia, sp. F3b2
1293412,0,7,7,9,3,4,11,1,23,1,10,21,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Swingsia, samuiensis
2070537,0,3,0,0,3,0,0,0,6,0,0,0,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodospirillales, Acetobacteraceae, Commensalibacter, sp. ESL0284
2708539,0,29,12,3,3,13,10,8,3,2,12,13,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Caulobacter, sp. Ji-3-8
366602,0,21,4,5,4,8,24,6,20,7,13,11,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Caulobacter, sp. K31
69666,0,30,13,1,0,39,25,5,11,5,10,5,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Caulobacter, mirabilis
1938605,0,24,12,6,7,17,39,2,10,5,28,9,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Brevundimonas, sp. LM2
2560058,0,21,6,0,0,9,20,3,2,0,0,0,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Brevundimonas, sp. Bb-A
2562582,0,2,0,10,0,16,14,1,0,3,1,3,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Brevundimonas, sp. 'scallop'
1532555,0,3,3,8,0,0,0,7,0,0,0,0,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Brevundimonas, sp. DS20
74313,0,32,4,11,11,6,18,1,8,0,29,18,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Brevundimonas, subvibrioides
1325724,0,37,5,7,15,12,6,2,12,7,2,17,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Brevundimonas, vancanneytii
74329,0,10,1,5,8,15,19,1,22,2,22,15,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Brevundimonas, mediterranea
41276,0,7,3,0,5,5,41,2,39,5,0,14,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Brevundimonas, vesicularis
783,0,45,0,0,0,0,165,0,0,0,0,0,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Rickettsiaceae, Rickettsia, rickettsii
35788,0,2,5,10,0,0,1,0,0,19,0,16,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Rickettsiaceae, Rickettsia, africae
238800,0,1,0,0,0,0,1,0,0,0,0,7,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Rickettsiaceae, Rickettsia, asiatica
33991,0,1,0,0,4,0,0,0,0,32,0,0,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Rickettsiaceae, Rickettsia, montanensis
785,0,2,11,10,1,12,9,1,1,25,4,5,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Rickettsiaceae, Rickettsia, typhi
33990,0,4,2,4,5,4,6,0,15,7,16,0,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Rickettsiaceae, Rickettsia, bellii
2115978,0,25,13,7,15,20,34,2,8,18,7,13,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Rickettsiaceae, Candidatus Phycorickettsia, trachydisci
1812111,0,3,4,1,3,9,19,0,2,6,2,3,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Anaplasmataceae, Wolbachia, endosymbiont of Cruorifilaria tuberocauda
1812112,0,3,2,1,0,3,0,0,14,5,2,1,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Anaplasmataceae, Wolbachia, endosymbiont of Dipetalonema caudispina
2732594,0,3,0,0,2,1,0,0,4,1,0,2,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Anaplasmataceae, Wolbachia, endosymbiont of Ctenocephalides felis wCfeJ
169402,0,2,2,7,1,1,2,1,5,1,2,1,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Anaplasmataceae, Wolbachia, endosymbiont of Folsomia candida
1812115,0,1,0,1,0,0,0,0,1,1,0,1,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Anaplasmataceae, Wolbachia, endosymbiont of Dirofilaria (Dirofilaria) immitis
80850,0,1,0,3,0,0,0,0,0,0,2,0,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Anaplasmataceae, Wolbachia, endosymbiont of Litomosoides sigmodontis
2591635,0,16,0,0,0,0,0,0,0,0,0,17,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Anaplasmataceae, Wolbachia, endosymbiont of Carposina sasakii
955,0,8,2,4,5,0,16,0,4,0,19,8,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Anaplasmataceae, Wolbachia, pipientis
948,0,8,0,23,6,2,0,1,8,0,2,2,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Anaplasmataceae, Anaplasma, phagocytophilum
142058,0,7,2,0,3,0,7,0,8,3,2,3,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Anaplasmataceae, Anaplasma, ovis
949,0,3,0,0,4,1,0,0,0,10,5,1,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Anaplasmataceae, Anaplasma, platys
770,0,5,0,3,1,1,0,1,0,0,0,1,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Anaplasmataceae, Anaplasma, marginale
33994,0,4,1,6,4,0,2,0,3,0,0,5,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Anaplasmataceae, Neorickettsia, helminthoeca
951,0,3,1,28,0,0,2,0,3,1,0,35,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Anaplasmataceae, Neorickettsia, sennetsu
1802984,0,36,0,5,0,5,4,0,3,19,1,5,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Candidatus Midichloriaceae, Candidatus Fokinia, solitaria
2163644,0,16,1,1,1,0,17,0,4,1,3,60,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Candidatus Deianiraeaceae, Candidatus Deianiraea, vastatrix
2486578,0,12,5,3,1,7,1,1,9,2,10,3,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Candidatus Midichloriaceae, Candidatus Fokinia, Rickettsiales endosymbiont of Stachyamoeba lipophora
1940610,0,33,8,8,4,34,17,9,25,21,20,26,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Candidatus Midichloriaceae, Phreatobacter, stygius
2570229,0,16,13,5,8,17,17,5,15,2,13,5,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Candidatus Midichloriaceae, Phreatobacter, sp. NMCR1094
991904,0,36,31,6,2,29,75,11,12,3,20,13,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Candidatus Midichloriaceae, Polymorphum, gilvum
1388755,0,3,4,5,15,1,2,2,5,6,7,6,Bacteria, Proteobacteria, Alphaproteobacteria, Pelagibacterales, Pelagibacteraceae, Candidatus Pelagibacter, sp. HIMB1321
86106,0,14,0,6,4,4,6,0,3,4,1,5,Bacteria, Proteobacteria, Alphaproteobacteria, Holosporales, Holosporaceae, Candidatus Cytomitobacter, endosymbiont of Acanthamoeba sp. UWC8
2066024,0,4,1,1,5,2,0,2,0,8,15,7,Bacteria, Proteobacteria, Alphaproteobacteria, Holosporales, Holosporaceae, Candidatus Cytomitobacter, primus
2601668,0,1,0,3,0,1,7,0,0,4,10,3,Bacteria, Proteobacteria, Alphaproteobacteria, Holosporales, Holosporaceae, Candidatus Nesciobacter, abundans
91604,0,3,6,4,6,2,10,3,1,7,1,15,Bacteria, Proteobacteria, Alphaproteobacteria, Holosporales, Candidatus Paracaedibacteraceae, Candidatus Paracaedibacter, acanthamoebae
208216,0,4,14,1,1,8,39,0,8,3,8,3,Bacteria, Proteobacteria, Alphaproteobacteria, Parvularculales, Parvularculaceae, Parvularcula, bermudensis
342113,0,42,2,6,2,3,26,0,6,0,6,2,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, oklahomensis
1385592,0,7,1,0,1,0,13,0,6,8,3,2,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, sp. BDU8
57975,0,6,5,74,3,10,17,25,1,2,2,4,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, thailandensis
1637841,0,1,1,0,0,0,3,0,0,0,1,0,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, sp. MSMB0852
1503054,0,32,4,6,2,15,29,0,18,3,3,2,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, stagnalis
60552,0,19,5,1,3,0,59,16,15,15,31,4,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, vietnamiensis
488732,0,10,0,0,1,3,6,0,1,0,5,7,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, diffusa
488729,0,8,6,7,0,4,9,1,2,10,10,7,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, metallica
1207504,0,1,4,9,2,4,6,3,1,8,3,1,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, pseudomultivorans
179879,0,1,1,2,3,1,0,0,5,0,3,3,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, anthina
1795043,0,38,8,15,5,8,29,2,23,14,10,4,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, sp. PAMC 26561
1705310,0,14,26,11,5,2,6,1,21,10,3,5,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, sp. IDO3
2217913,0,9,1,4,4,3,15,0,2,6,4,6,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, sp. JP2-270
1795874,0,16,4,26,0,0,22,0,0,4,5,3,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, sp. PAMC 28687
416344,0,20,0,0,0,3,0,1,0,0,0,0,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, sp. KJ006
1179675,0,6,0,0,0,1,9,0,1,4,0,0,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, sp. KBS0801
337,0,26,5,6,3,16,28,0,6,4,20,14,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, glumae
41899,0,17,7,3,10,8,44,4,10,8,4,2,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia, plantarii
876364,0,22,3,36,14,16,0,1,12,0,34,19,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Cupriavidus, sp. USMAA2-4
1389192,0,6,18,0,0,5,0,1,35,0,9,0,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Cupriavidus, sp. USMAHM13
1796606,0,29,0,14,8,3,5,0,15,0,5,10,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Cupriavidus, nantongensis
367825,0,22,11,22,0,15,22,6,0,0,42,13,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Cupriavidus, malaysiensis
2735433,0,36,3,12,3,15,33,1,12,1,11,5,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Paraburkholderia, sp. PGU16
2735434,0,10,8,6,2,11,28,3,7,0,2,2,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Paraburkholderia, sp. PGU19
134537,0,71,6,19,4,7,23,4,19,3,30,27,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Paraburkholderia, fungorum
75105,0,89,41,48,3,11,50,5,113,4,52,77,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Paraburkholderia, caribensis
148447,0,42,13,10,2,6,38,3,7,5,8,13,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Paraburkholderia, phymatum
2211211,0,34,78,20,3,24,33,5,23,79,11,55,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Paraburkholderia, dokdonella
420953,0,18,6,9,9,9,36,2,8,7,10,4,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Paraburkholderia, megapolitana
93220,0,40,12,21,5,15,45,2,31,15,42,29,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Pandoraea, pnomenusa
93221,0,10,7,29,10,14,38,3,14,25,18,11,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Pandoraea, pulmonicola
556053,0,2,0,9,8,3,5,3,10,7,3,4,Bacteria, Proteobacteria, Betaproteobacteria, Burkholderiales, Burkholderiaceae, Polynucleobacter, acidiphobus
